Position X,Position Y,Position Z,Unit,Category,Collection,Time,Parent,ID,
197.374,57.324,51.863,um,Spot,Position,14,1000000075,1012,
197.503,65.719,48.981,um,Spot,Position,17,1000000075,1231,
207.588,63.547,55.143,um,Spot,Position,20,1000000075,1444,
201.917,59.701,55.316,um,Spot,Position,21,1000000075,1513,
193.020,56.763,54.762,um,Spot,Position,22,1000000075,1583,
180.513,60.072,48.931,um,Spot,Position,23,1000000075,1650,
390.703,335.938,105.401,um,Spot,Position,5,1000000076,314,
387.274,331.034,107.761,um,Spot,Position,6,1000000076,386,
384.024,326.520,109.491,um,Spot,Position,7,1000000076,458,
379.775,325.632,111.943,um,Spot,Position,8,1000000076,538,
379.202,324.388,113.889,um,Spot,Position,9,1000000076,622,
378.645,325.256,114.876,um,Spot,Position,10,1000000076,708,
378.030,326.559,114.454,um,Spot,Position,11,1000000076,795,
375.996,327.077,115.727,um,Spot,Position,12,1000000076,874,
371.709,328.597,117.670,um,Spot,Position,13,1000000076,955,
368.730,329.831,120.327,um,Spot,Position,14,1000000076,1036,
364.254,332.482,121.318,um,Spot,Position,15,1000000076,1105,
360.132,334.150,120.845,um,Spot,Position,16,1000000076,1178,
362.295,331.373,113.283,um,Spot,Position,17,1000000076,1247,
363.026,325.552,114.436,um,Spot,Position,18,1000000076,1323,
359.893,322.778,116.675,um,Spot,Position,19,1000000076,1391,
354.045,324.001,118.013,um,Spot,Position,20,1000000076,1459,
352.531,323.609,118.755,um,Spot,Position,21,1000000076,1528,
351.398,325.038,118.497,um,Spot,Position,22,1000000076,1601,
349.510,324.712,117.995,um,Spot,Position,23,1000000076,1670,
345.702,325.189,116.182,um,Spot,Position,24,1000000076,1750,
344.941,325.589,115.278,um,Spot,Position,25,1000000076,1822,
338.482,327.252,122.337,um,Spot,Position,26,1000000076,1888,
333.389,325.140,118.461,um,Spot,Position,27,1000000076,1970,
325.199,320.403,114.604,um,Spot,Position,28,1000000076,2042,
327.574,323.788,113.388,um,Spot,Position,29,1000000076,2118,
327.380,324.588,113.112,um,Spot,Position,30,1000000076,2192,
327.289,324.622,113.474,um,Spot,Position,31,1000000076,2265,
321.180,319.728,113.502,um,Spot,Position,32,1000000076,2354,
319.103,315.490,113.126,um,Spot,Position,33,1000000076,2437,
319.265,315.003,113.102,um,Spot,Position,34,1000000076,2511,
314.076,311.520,112.935,um,Spot,Position,35,1000000076,2589,
312.940,310.115,108.700,um,Spot,Position,36,1000000076,2672,
312.241,312.742,112.214,um,Spot,Position,37,1000000076,2747,
310.191,311.374,107.517,um,Spot,Position,38,1000000076,2825,
37.380,76.014,49.965,um,Spot,Position,6,1000000077,325,
33.822,76.135,49.472,um,Spot,Position,7,1000000077,399,
49.860,79.750,49.102,um,Spot,Position,8,1000000077,474,
45.327,83.952,50.377,um,Spot,Position,9,1000000077,555,
41.006,86.109,47.354,um,Spot,Position,10,1000000077,634,
38.896,90.056,46.085,um,Spot,Position,11,1000000077,720,
37.554,108.243,52.314,um,Spot,Position,12,1000000077,807,
36.069,112.344,48.558,um,Spot,Position,13,1000000077,890,
38.795,118.488,47.740,um,Spot,Position,14,1000000077,971,
42.042,125.909,49.875,um,Spot,Position,15,1000000077,1049,
45.747,130.018,51.658,um,Spot,Position,16,1000000077,1120,
47.548,132.699,50.485,um,Spot,Position,17,1000000077,1194,
49.603,131.658,56.544,um,Spot,Position,18,1000000077,1267,
56.169,137.151,56.144,um,Spot,Position,19,1000000077,1343,
54.375,144.485,58.389,um,Spot,Position,21,1000000077,1477,
58.571,145.967,58.872,um,Spot,Position,22,1000000077,1547,
62.388,151.465,57.230,um,Spot,Position,23,1000000077,1621,
61.488,151.579,54.556,um,Spot,Position,24,1000000077,1694,
398.868,204.667,105.710,um,Spot,Position,6,1000000078,389,
398.137,205.344,106.181,um,Spot,Position,7,1000000078,460,
382.537,213.182,107.276,um,Spot,Position,8,1000000078,539,
380.540,215.630,106.259,um,Spot,Position,9,1000000078,623,
380.338,215.953,106.665,um,Spot,Position,10,1000000078,709,
380.289,216.158,104.634,um,Spot,Position,11,1000000078,796,
380.100,216.256,104.718,um,Spot,Position,12,1000000078,876,
379.841,215.901,105.255,um,Spot,Position,13,1000000078,957,
381.362,215.465,105.692,um,Spot,Position,14,1000000078,1040,
381.354,215.601,105.850,um,Spot,Position,15,1000000078,1110,
381.132,219.443,104.346,um,Spot,Position,16,1000000078,1190,
380.859,216.669,104.102,um,Spot,Position,17,1000000078,1252,
380.979,215.802,105.346,um,Spot,Position,19,1000000078,1394,
380.662,216.204,105.554,um,Spot,Position,20,1000000078,1462,
380.503,216.519,105.672,um,Spot,Position,21,1000000078,1531,
381.280,217.692,105.716,um,Spot,Position,22,1000000078,1604,
371.218,212.251,112.728,um,Spot,Position,23,1000000078,1672,
424.681,1.246,127.619,um,Spot,Position,6,1000000079,392,
420.413,4.615,129.559,um,Spot,Position,7,1000000079,463,
409.278,8.684,133.509,um,Spot,Position,8,1000000079,543,
402.001,11.223,137.125,um,Spot,Position,9,1000000079,628,
397.761,10.664,138.297,um,Spot,Position,10,1000000079,714,
393.786,16.438,136.669,um,Spot,Position,11,1000000079,798,
388.314,19.170,139.854,um,Spot,Position,12,1000000079,878,
384.334,27.216,141.989,um,Spot,Position,13,1000000079,959,
380.559,36.847,141.738,um,Spot,Position,14,1000000079,1039,
377.703,37.738,142.293,um,Spot,Position,15,1000000079,1109,
372.736,41.022,143.054,um,Spot,Position,16,1000000079,1182,
370.832,40.177,143.354,um,Spot,Position,17,1000000079,1250,
369.716,39.960,145.154,um,Spot,Position,18,1000000079,1326,
370.795,39.244,146.540,um,Spot,Position,19,1000000079,1392,
353.293,46.041,143.014,um,Spot,Position,20,1000000079,1458,
352.296,44.889,143.542,um,Spot,Position,21,1000000079,1527,
346.434,44.317,145.607,um,Spot,Position,22,1000000079,1600,
345.336,44.685,145.501,um,Spot,Position,23,1000000079,1668,
343.214,44.136,143.198,um,Spot,Position,24,1000000079,1749,
342.759,45.287,142.896,um,Spot,Position,25,1000000079,1821,
341.422,47.127,145.733,um,Spot,Position,26,1000000079,1889,
337.156,44.573,143.690,um,Spot,Position,27,1000000079,1971,
332.590,44.622,144.473,um,Spot,Position,28,1000000079,2044,
333.523,43.771,143.799,um,Spot,Position,29,1000000079,2121,
329.888,41.380,141.805,um,Spot,Position,30,1000000079,2193,
330.389,39.493,146.115,um,Spot,Position,31,1000000079,2285,
325.645,35.499,147.522,um,Spot,Position,32,1000000079,2355,
324.220,31.824,147.662,um,Spot,Position,33,1000000079,2439,
150.998,158.912,58.725,um,Spot,Position,7,1000000080,420,
141.583,165.924,59.041,um,Spot,Position,8,1000000080,493,
130.914,175.421,57.333,um,Spot,Position,9,1000000080,570,
125.780,182.987,56.695,um,Spot,Position,10,1000000080,652,
120.183,187.002,51.587,um,Spot,Position,11,1000000080,737,
117.956,185.906,49.804,um,Spot,Position,12,1000000080,822,
118.209,177.086,52.718,um,Spot,Position,14,1000000080,983,
168.202,100.214,60.258,um,Spot,Position,7,1000000081,430,
172.800,101.792,63.933,um,Spot,Position,8,1000000081,503,
169.047,105.180,70.004,um,Spot,Position,9,1000000081,585,
161.146,118.022,69.527,um,Spot,Position,10,1000000081,667,
156.536,125.506,64.902,um,Spot,Position,11,1000000081,753,
145.041,135.769,62.888,um,Spot,Position,12,1000000081,886,
145.743,133.742,63.316,um,Spot,Position,13,1000000081,914,
146.733,133.094,65.120,um,Spot,Position,14,1000000081,995,
145.803,126.598,66.909,um,Spot,Position,15,1000000081,1074,
142.633,130.027,67.660,um,Spot,Position,16,1000000081,1145,
147.881,132.397,55.149,um,Spot,Position,19,1000000081,1356,
144.873,136.047,64.449,um,Spot,Position,20,1000000081,1423,
145.031,127.619,67.111,um,Spot,Position,21,1000000081,1494,
144.901,126.797,67.172,um,Spot,Position,22,1000000081,1567,
134.836,128.709,73.185,um,Spot,Position,23,1000000081,1634,
129.497,124.560,69.382,um,Spot,Position,24,1000000081,1708,
115.119,121.509,73.833,um,Spot,Position,25,1000000081,1777,
116.014,121.862,75.515,um,Spot,Position,26,1000000081,1847,
116.075,124.697,72.925,um,Spot,Position,27,1000000081,1918,
114.346,121.571,74.086,um,Spot,Position,28,1000000081,1999,
116.946,116.845,76.632,um,Spot,Position,30,1000000081,2146,
116.890,117.625,77.060,um,Spot,Position,31,1000000081,2222,
115.960,117.435,76.629,um,Spot,Position,32,1000000081,2306,
116.400,117.988,77.165,um,Spot,Position,33,1000000081,2387,
117.308,121.409,70.810,um,Spot,Position,34,1000000081,2471,
116.305,120.479,74.054,um,Spot,Position,35,1000000081,2544,
116.883,116.664,76.576,um,Spot,Position,36,1000000081,2625,
115.592,117.505,79.451,um,Spot,Position,37,1000000081,2707,
116.566,115.667,76.107,um,Spot,Position,38,1000000081,2784,
124.307,118.565,65.347,um,Spot,Position,39,1000000081,2858,
120.754,115.261,65.528,um,Spot,Position,40,1000000081,2931,
120.443,119.009,66.602,um,Spot,Position,41,1000000081,3008,
121.539,116.826,70.496,um,Spot,Position,42,1000000081,3085,
123.235,116.648,72.018,um,Spot,Position,43,1000000081,3218,
125.191,111.937,73.795,um,Spot,Position,44,1000000081,3241,
122.231,114.580,73.932,um,Spot,Position,45,1000000081,3313,
126.246,113.109,63.584,um,Spot,Position,46,1000000081,3384,
126.994,109.680,67.704,um,Spot,Position,47,1000000081,3455,
124.370,111.052,68.342,um,Spot,Position,48,1000000081,3528,
124.334,115.596,70.170,um,Spot,Position,49,1000000081,3602,
120.939,126.331,70.481,um,Spot,Position,50,1000000081,3674,
119.845,126.430,68.533,um,Spot,Position,52,1000000081,3817,
116.866,129.227,73.368,um,Spot,Position,53,1000000081,3885,
115.464,129.353,73.450,um,Spot,Position,54,1000000081,3953,
119.663,128.668,72.033,um,Spot,Position,55,1000000081,4062,
124.187,130.488,69.520,um,Spot,Position,56,1000000081,4086,
119.246,139.229,75.512,um,Spot,Position,57,1000000081,4187,
121.060,132.984,64.892,um,Spot,Position,58,1000000081,4205,
120.874,131.273,75.063,um,Spot,Position,59,1000000081,4289,
376.129,243.519,71.039,um,Spot,Position,7,1000000082,457,
367.578,243.614,74.870,um,Spot,Position,8,1000000082,534,
363.371,246.145,72.483,um,Spot,Position,9,1000000082,618,
354.907,245.844,72.438,um,Spot,Position,10,1000000082,704,
356.259,249.501,71.692,um,Spot,Position,11,1000000082,790,
359.075,263.438,70.115,um,Spot,Position,12,1000000082,870,
359.942,264.294,70.331,um,Spot,Position,13,1000000082,951,
364.945,268.347,58.418,um,Spot,Position,14,1000000082,1034,
164.111,343.369,92.041,um,Spot,Position,8,1000000083,500,
170.969,354.567,91.981,um,Spot,Position,9,1000000083,586,
173.821,357.892,94.803,um,Spot,Position,10,1000000083,672,
177.129,354.309,100.774,um,Spot,Position,11,1000000083,762,
175.269,345.635,102.349,um,Spot,Position,12,1000000083,840,
170.743,340.313,98.188,um,Spot,Position,13,1000000083,922,
173.012,344.349,101.517,um,Spot,Position,14,1000000083,1044,
177.308,340.967,94.925,um,Spot,Position,15,1000000083,1083,
178.368,353.513,87.486,um,Spot,Position,16,1000000083,1155,
175.404,361.411,84.366,um,Spot,Position,17,1000000083,1222,
169.962,356.875,89.011,um,Spot,Position,18,1000000083,1300,
161.175,343.270,89.344,um,Spot,Position,19,1000000083,1362,
155.886,332.347,90.853,um,Spot,Position,20,1000000083,1429,
147.500,318.548,88.757,um,Spot,Position,21,1000000083,1497,
140.620,312.214,88.152,um,Spot,Position,22,1000000083,1564,
188.152,1.246,98.182,um,Spot,Position,8,1000000084,512,
186.661,1.246,90.507,um,Spot,Position,9,1000000084,594,
185.262,8.030,90.688,um,Spot,Position,10,1000000084,678,
184.733,16.161,89.002,um,Spot,Position,11,1000000084,765,
184.776,24.677,88.488,um,Spot,Position,12,1000000084,845,
181.522,36.390,93.493,um,Spot,Position,13,1000000084,927,
175.463,50.927,93.123,um,Spot,Position,14,1000000084,1004,
171.318,50.181,89.802,um,Spot,Position,17,1000000084,1260,
170.297,49.971,91.178,um,Spot,Position,18,1000000084,1301,
170.482,45.742,91.578,um,Spot,Position,19,1000000084,1365,
171.229,49.879,92.309,um,Spot,Position,20,1000000084,1433,
170.868,50.201,94.179,um,Spot,Position,21,1000000084,1506,
171.440,50.999,94.371,um,Spot,Position,22,1000000084,1574,
171.126,50.334,94.116,um,Spot,Position,23,1000000084,1646,
170.210,50.548,91.222,um,Spot,Position,24,1000000084,1723,
239.277,124.433,76.552,um,Spot,Position,8,1000000085,524,
236.727,125.043,80.214,um,Spot,Position,9,1000000085,608,
234.527,127.920,79.910,um,Spot,Position,10,1000000085,692,
229.766,134.631,79.055,um,Spot,Position,11,1000000085,778,
226.256,137.686,73.770,um,Spot,Position,12,1000000085,859,
224.046,140.520,72.187,um,Spot,Position,13,1000000085,940,
213.942,153.105,69.801,um,Spot,Position,14,1000000085,1017,
211.742,153.344,69.106,um,Spot,Position,15,1000000085,1092,
207.713,159.443,71.350,um,Spot,Position,16,1000000085,1165,
207.110,165.849,75.186,um,Spot,Position,17,1000000085,1233,
206.354,169.888,77.681,um,Spot,Position,18,1000000085,1310,
206.348,176.961,79.071,um,Spot,Position,19,1000000085,1377,
389.423,268.697,95.802,um,Spot,Position,8,1000000086,540,
385.873,276.851,94.840,um,Spot,Position,9,1000000086,624,
389.792,291.494,95.634,um,Spot,Position,10,1000000086,713,
394.633,290.216,90.864,um,Spot,Position,11,1000000086,799,
394.117,276.086,90.996,um,Spot,Position,12,1000000086,879,
392.777,268.188,84.420,um,Spot,Position,13,1000000086,960,
384.280,267.657,87.214,um,Spot,Position,14,1000000086,1041,
382.296,261.796,88.459,um,Spot,Position,15,1000000086,1111,
382.010,254.179,90.893,um,Spot,Position,16,1000000086,1184,
371.801,252.574,87.612,um,Spot,Position,17,1000000086,1251,
381.359,237.684,87.451,um,Spot,Position,18,1000000086,1328,
381.949,237.153,88.669,um,Spot,Position,19,1000000086,1395,
381.841,237.143,89.396,um,Spot,Position,20,1000000086,1463,
381.192,235.727,91.603,um,Spot,Position,21,1000000086,1532,
381.815,236.518,92.713,um,Spot,Position,22,1000000086,1605,
397.976,236.531,85.986,um,Spot,Position,24,1000000086,1753,
397.709,237.186,84.821,um,Spot,Position,25,1000000086,1825,
397.796,238.130,88.135,um,Spot,Position,26,1000000086,1891,
397.500,237.473,84.584,um,Spot,Position,27,1000000086,1975,
396.681,237.945,85.014,um,Spot,Position,28,1000000086,2047,
398.547,237.119,84.598,um,Spot,Position,29,1000000086,2125,
397.300,237.390,85.610,um,Spot,Position,30,1000000086,2196,
398.412,239.273,83.743,um,Spot,Position,31,1000000086,2271,
398.578,238.047,85.843,um,Spot,Position,33,1000000086,2445,
390.504,246.950,94.336,um,Spot,Position,36,1000000086,2681,
390.407,234.962,98.820,um,Spot,Position,37,1000000086,2754,
391.318,224.919,99.900,um,Spot,Position,38,1000000086,2830,
398.237,231.351,93.911,um,Spot,Position,8,1000000087,541,
397.834,224.419,98.146,um,Spot,Position,9,1000000087,627,
388.696,225.163,102.471,um,Spot,Position,10,1000000087,712,
382.169,231.745,93.911,um,Spot,Position,12,1000000087,877,
379.999,231.185,94.291,um,Spot,Position,13,1000000087,958,
384.320,245.134,93.658,um,Spot,Position,15,1000000087,1112,
382.433,247.855,91.810,um,Spot,Position,16,1000000087,1183,
381.274,252.114,96.775,um,Spot,Position,17,1000000087,1253,
377.616,257.331,97.749,um,Spot,Position,18,1000000087,1327,
370.809,264.396,92.570,um,Spot,Position,19,1000000087,1393,
361.922,267.614,91.752,um,Spot,Position,20,1000000087,1460,
226.850,328.851,106.389,um,Spot,Position,9,1000000088,605,
225.212,313.101,111.486,um,Spot,Position,10,1000000088,690,
221.834,306.176,111.985,um,Spot,Position,11,1000000088,777,
213.848,298.467,114.971,um,Spot,Position,12,1000000088,855,
203.979,294.678,118.153,um,Spot,Position,13,1000000088,935,
199.663,288.275,116.210,um,Spot,Position,14,1000000088,1013,
192.565,281.804,115.217,um,Spot,Position,15,1000000088,1087,
186.643,279.083,112.755,um,Spot,Position,16,1000000088,1159,
188.464,282.033,109.183,um,Spot,Position,17,1000000088,1226,
189.748,281.549,108.534,um,Spot,Position,18,1000000088,1305,
189.661,281.761,105.097,um,Spot,Position,19,1000000088,1370,
62.196,351.712,67.438,um,Spot,Position,10,1000000089,640,
60.319,352.910,67.505,um,Spot,Position,11,1000000089,726,
57.834,352.596,71.705,um,Spot,Position,12,1000000089,813,
52.628,360.423,72.503,um,Spot,Position,13,1000000089,895,
44.313,368.210,73.582,um,Spot,Position,14,1000000089,972,
42.801,369.186,72.915,um,Spot,Position,15,1000000089,1050,
42.817,370.871,70.974,um,Spot,Position,16,1000000089,1118,
35.862,375.677,66.518,um,Spot,Position,17,1000000089,1192,
211.586,192.307,67.398,um,Spot,Position,10,1000000090,686,
204.913,193.130,70.035,um,Spot,Position,11,1000000090,772,
203.314,199.939,66.905,um,Spot,Position,12,1000000090,852,
203.003,198.165,64.721,um,Spot,Position,13,1000000090,934,
205.994,189.507,69.842,um,Spot,Position,14,1000000090,1016,
209.043,179.611,71.437,um,Spot,Position,15,1000000090,1091,
209.023,181.421,71.448,um,Spot,Position,16,1000000090,1166,
207.215,186.493,68.151,um,Spot,Position,17,1000000090,1234,
204.797,191.146,68.729,um,Spot,Position,18,1000000090,1308,
204.704,192.517,65.989,um,Spot,Position,19,1000000090,1376,
201.439,193.992,62.484,um,Spot,Position,20,1000000090,1443,
198.568,184.696,57.548,um,Spot,Position,21,1000000090,1512,
195.549,186.060,52.462,um,Spot,Position,22,1000000090,1584,
183.650,173.482,46.317,um,Spot,Position,25,1000000090,1800,
180.008,170.382,45.833,um,Spot,Position,26,1000000090,1867,
172.531,168.276,33.735,um,Spot,Position,27,1000000090,1941,
170.781,166.103,33.483,um,Spot,Position,28,1000000090,2019,
170.603,157.231,26.896,um,Spot,Position,29,1000000090,2092,
166.122,150.211,26.316,um,Spot,Position,30,1000000090,2163,
161.167,143.077,27.318,um,Spot,Position,31,1000000090,2239,
154.098,142.128,27.582,um,Spot,Position,32,1000000090,2319,
420.445,315.031,77.661,um,Spot,Position,10,1000000091,716,
423.139,320.797,83.632,um,Spot,Position,11,1000000091,801,
421.907,331.252,82.614,um,Spot,Position,12,1000000091,881,
424.681,348.650,81.663,um,Spot,Position,13,1000000091,962,
416.973,359.976,83.224,um,Spot,Position,14,1000000091,1042,
406.314,369.281,81.899,um,Spot,Position,15,1000000091,1113,
399.762,367.552,78.806,um,Spot,Position,16,1000000091,1186,
396.551,366.673,68.904,um,Spot,Position,17,1000000091,1255,
389.403,358.375,73.155,um,Spot,Position,18,1000000091,1329,
136.506,232.015,53.126,um,Spot,Position,11,1000000092,744,
137.609,235.997,50.456,um,Spot,Position,12,1000000092,828,
133.404,236.968,42.790,um,Spot,Position,13,1000000092,908,
133.396,231.763,41.086,um,Spot,Position,14,1000000092,989,
131.292,222.176,37.823,um,Spot,Position,15,1000000092,1068,
130.183,221.164,38.888,um,Spot,Position,16,1000000092,1137,
124.502,213.036,39.741,um,Spot,Position,17,1000000092,1207,
122.456,210.862,38.075,um,Spot,Position,18,1000000092,1282,
217.417,225.814,94.812,um,Spot,Position,11,1000000093,804,
217.110,225.231,95.161,um,Spot,Position,12,1000000093,858,
216.192,224.724,96.115,um,Spot,Position,13,1000000093,938,
217.963,223.469,97.145,um,Spot,Position,14,1000000093,1020,
218.020,224.260,97.654,um,Spot,Position,15,1000000093,1095,
217.889,225.297,97.876,um,Spot,Position,16,1000000093,1170,
217.893,225.734,94.706,um,Spot,Position,17,1000000093,1238,
217.917,226.207,95.150,um,Spot,Position,18,1000000093,1315,
218.959,225.965,95.699,um,Spot,Position,19,1000000093,1382,
217.987,224.895,96.346,um,Spot,Position,20,1000000093,1448,
218.736,225.304,96.634,um,Spot,Position,22,1000000093,1589,
218.426,223.516,96.507,um,Spot,Position,23,1000000093,1682,
217.688,224.865,94.431,um,Spot,Position,24,1000000093,1738,
217.304,223.958,94.380,um,Spot,Position,25,1000000093,1809,
217.208,225.424,97.106,um,Spot,Position,26,1000000093,1878,
217.904,224.886,95.310,um,Spot,Position,27,1000000093,1958,
217.171,224.288,95.386,um,Spot,Position,28,1000000093,2033,
218.775,224.656,95.647,um,Spot,Position,29,1000000093,2108,
217.943,225.153,95.581,um,Spot,Position,30,1000000093,2177,
218.337,224.312,95.719,um,Spot,Position,31,1000000093,2283,
216.840,226.427,96.469,um,Spot,Position,32,1000000093,2341,
218.583,226.215,96.184,um,Spot,Position,33,1000000093,2424,
218.956,225.298,97.213,um,Spot,Position,34,1000000093,2500,
217.825,224.901,96.705,um,Spot,Position,35,1000000093,2578,
218.784,224.275,93.805,um,Spot,Position,36,1000000093,2661,
217.812,225.477,97.103,um,Spot,Position,37,1000000093,2741,
217.422,223.526,94.332,um,Spot,Position,38,1000000093,2813,
219.707,223.145,94.472,um,Spot,Position,39,1000000093,2893,
218.070,223.982,94.559,um,Spot,Position,40,1000000093,2967,
218.015,224.541,94.795,um,Spot,Position,41,1000000093,3044,
217.998,224.777,94.830,um,Spot,Position,42,1000000093,3122,
219.467,223.976,94.954,um,Spot,Position,43,1000000093,3200,
219.270,223.994,94.994,um,Spot,Position,44,1000000093,3274,
219.081,223.599,95.993,um,Spot,Position,45,1000000093,3346,
219.059,223.518,95.547,um,Spot,Position,46,1000000093,3414,
219.022,223.854,95.668,um,Spot,Position,47,1000000093,3488,
218.960,223.573,95.879,um,Spot,Position,48,1000000093,3559,
218.868,224.513,95.614,um,Spot,Position,49,1000000093,3633,
218.740,224.400,96.632,um,Spot,Position,50,1000000093,3707,
218.721,225.070,93.601,um,Spot,Position,51,1000000093,3777,
213.931,227.548,86.885,um,Spot,Position,53,1000000093,3932,
210.756,244.722,79.113,um,Spot,Position,54,1000000093,3986,
198.707,259.810,81.346,um,Spot,Position,55,1000000093,4065,
62.533,418.869,81.437,um,Spot,Position,12,1000000094,814,
62.599,418.869,82.180,um,Spot,Position,13,1000000094,897,
61.858,410.907,82.065,um,Spot,Position,14,1000000094,975,
60.677,408.817,84.489,um,Spot,Position,15,1000000094,1054,
58.117,405.461,88.380,um,Spot,Position,16,1000000094,1123,
56.693,399.474,88.886,um,Spot,Position,17,1000000094,1197,
54.524,400.475,87.420,um,Spot,Position,18,1000000094,1269,
48.093,404.648,82.799,um,Spot,Position,19,1000000094,1341,
40.970,407.568,82.312,um,Spot,Position,20,1000000094,1407,
38.317,413.754,80.083,um,Spot,Position,21,1000000094,1472,
35.113,418.869,78.378,um,Spot,Position,22,1000000094,1541,
30.117,418.869,77.133,um,Spot,Position,23,1000000094,1614,
27.136,418.869,74.685,um,Spot,Position,24,1000000094,1685,
24.462,416.065,74.161,um,Spot,Position,25,1000000094,1760,
15.208,404.881,79.681,um,Spot,Position,26,1000000094,1833,
17.421,395.632,75.995,um,Spot,Position,27,1000000094,1901,
14.313,385.632,75.572,um,Spot,Position,28,1000000094,1981,
17.045,381.275,79.977,um,Spot,Position,29,1000000094,2055,
15.021,370.454,86.540,um,Spot,Position,32,1000000094,2286,
17.010,373.339,87.609,um,Spot,Position,33,1000000094,2368,
18.546,375.357,87.958,um,Spot,Position,34,1000000094,2451,
22.150,390.073,85.372,um,Spot,Position,35,1000000094,2524,
23.630,387.719,83.835,um,Spot,Position,36,1000000094,2603,
30.773,388.011,92.631,um,Spot,Position,37,1000000094,2689,
30.873,385.256,90.708,um,Spot,Position,38,1000000094,2762,
31.151,382.660,88.314,um,Spot,Position,39,1000000094,2839,
29.137,375.570,88.549,um,Spot,Position,41,1000000094,2990,
29.221,374.402,85.539,um,Spot,Position,42,1000000094,3067,
165.135,198.889,102.877,um,Spot,Position,12,1000000095,838,
160.119,194.929,109.414,um,Spot,Position,13,1000000095,919,
158.185,186.083,109.138,um,Spot,Position,14,1000000095,998,
157.207,180.317,108.434,um,Spot,Position,15,1000000095,1078,
158.406,175.224,108.650,um,Spot,Position,16,1000000095,1150,
160.314,177.161,108.505,um,Spot,Position,17,1000000095,1220,
161.735,180.580,115.188,um,Spot,Position,18,1000000095,1298,
162.183,184.445,116.142,um,Spot,Position,19,1000000095,1363,
160.294,187.082,109.301,um,Spot,Position,20,1000000095,1431,
155.232,177.175,108.458,um,Spot,Position,21,1000000095,1500,
143.911,174.012,107.268,um,Spot,Position,22,1000000095,1566,
142.704,171.415,107.536,um,Spot,Position,23,1000000095,1638,
139.228,161.465,103.761,um,Spot,Position,24,1000000095,1713,
143.132,164.139,110.123,um,Spot,Position,26,1000000095,1858,
138.177,171.244,109.025,um,Spot,Position,27,1000000095,1928,
133.229,167.199,111.129,um,Spot,Position,28,1000000095,2006,
133.403,168.608,110.056,um,Spot,Position,29,1000000095,2079,
130.374,173.884,107.213,um,Spot,Position,30,1000000095,2153,
126.788,175.393,105.994,um,Spot,Position,31,1000000095,2227,
134.156,168.963,108.555,um,Spot,Position,32,1000000095,2314,
126.813,167.634,109.041,um,Spot,Position,33,1000000095,2391,
122.009,164.743,109.385,um,Spot,Position,34,1000000095,2473,
198.923,192.334,107.116,um,Spot,Position,12,1000000096,851,
198.203,196.918,106.973,um,Spot,Position,13,1000000096,932,
200.573,196.113,105.821,um,Spot,Position,14,1000000096,1015,
198.814,199.378,104.377,um,Spot,Position,15,1000000096,1090,
195.389,209.787,104.554,um,Spot,Position,16,1000000096,1162,
191.455,221.912,99.760,um,Spot,Position,17,1000000096,1227,
177.966,221.349,102.297,um,Spot,Position,19,1000000096,1400,
177.629,221.617,102.662,um,Spot,Position,20,1000000096,1435,
177.170,220.087,103.232,um,Spot,Position,21,1000000096,1507,
178.495,220.712,104.102,um,Spot,Position,22,1000000096,1577,
177.862,220.193,104.364,um,Spot,Position,23,1000000096,1648,
177.316,219.300,102.435,um,Spot,Position,24,1000000096,1726,
178.006,218.274,103.267,um,Spot,Position,25,1000000096,1798,
178.005,219.611,106.505,um,Spot,Position,26,1000000096,1865,
178.894,219.005,103.598,um,Spot,Position,27,1000000096,1943,
177.918,218.850,104.016,um,Spot,Position,28,1000000096,2021,
179.213,218.399,104.757,um,Spot,Position,29,1000000096,2129,
177.244,219.699,104.000,um,Spot,Position,30,1000000096,2167,
177.236,220.359,103.541,um,Spot,Position,31,1000000096,2244,
175.870,220.597,104.884,um,Spot,Position,32,1000000096,2364,
178.551,218.009,106.375,um,Spot,Position,33,1000000096,2411,
179.045,218.594,105.730,um,Spot,Position,34,1000000096,2490,
178.073,218.741,106.191,um,Spot,Position,35,1000000096,2562,
179.038,217.381,103.672,um,Spot,Position,36,1000000096,2645,
177.504,218.791,106.682,um,Spot,Position,37,1000000096,2729,
177.663,218.293,103.915,um,Spot,Position,38,1000000096,2799,
180.079,217.321,103.820,um,Spot,Position,39,1000000096,2879,
177.909,218.328,103.646,um,Spot,Position,40,1000000096,2951,
176.746,218.716,103.647,um,Spot,Position,41,1000000096,3031,
175.246,219.092,103.055,um,Spot,Position,42,1000000096,3110,
176.573,221.048,102.514,um,Spot,Position,43,1000000096,3219,
181.704,213.882,109.901,um,Spot,Position,44,1000000096,3264,
180.031,217.349,106.737,um,Spot,Position,45,1000000096,3337,
178.115,218.950,103.860,um,Spot,Position,46,1000000096,3404,
177.934,218.789,104.259,um,Spot,Position,47,1000000096,3475,
177.505,218.598,104.365,um,Spot,Position,48,1000000096,3547,
177.385,220.651,104.672,um,Spot,Position,49,1000000096,3621,
178.031,218.853,105.530,um,Spot,Position,50,1000000096,3695,
177.920,219.203,102.759,um,Spot,Position,51,1000000096,3766,
177.745,219.379,103.691,um,Spot,Position,52,1000000096,3841,
179.151,218.945,104.085,um,Spot,Position,53,1000000096,3908,
177.837,219.504,104.313,um,Spot,Position,54,1000000096,3977,
178.596,219.699,104.506,um,Spot,Position,55,1000000096,4040,
